Year,Province,Division,District,VehicleType,Class,Count
2018,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,4W2,12824
2018,Punjab,Faisalabad,Faisalabad,Taxis,4WT,3286
2018,Punjab,Faisalabad,Faisalabad,Mini Buses/Buses/Flying/Luxury Coaches,BUS,7575
2018,Punjab,Faisalabad,Faisalabad,Trucks,HDV,8811
2018,Punjab,Faisalabad,Faisalabad,Pickups/Delivery Vans,LDV,15766
2018,Punjab,Faisalabad,Faisalabad,Tractors,NRV,19748
2018,Punjab,Gujranwala,Gujranwala,Motor Cycles/Scooters,2W,710210
2018,Punjab,Gujranwala,Gujranwala,Auto Rickshaws,3W,17306
2018,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,4W1,27787
2018,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,4W2,4904
2018,Punjab,Gujranwala,Gujranwala,Taxis,4WT,2338
2018,Punjab,Gujranwala,Gujranwala,Mini Buses/Buses/Flying/Luxury Coaches,BUS,3632
2018,Punjab,Gujranwala,Gujranwala,Trucks,HDV,1888
2018,Punjab,Gujranwala,Gujranwala,Pickups/Delivery Vans,LDV,8910
2018,Punjab,Gujranwala,Gujranwala,Tractors,NRV,23418
2018,Punjab,Gujranwala,Gujrat,Motor Cycles/Scooters,2W,372850
2018,Punjab,Gujranwala,Gujrat,Auto Rickshaws,3W,12130
2018,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,4W1,16765
2018,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,4W2,2959
2018,Punjab,Gujranwala,Gujrat,Taxis,4WT,745
2018,Punjab,Gujranwala,Gujrat,Mini Buses/Buses/Flying/Luxury Coaches,BUS,3402
2018,Punjab,Gujranwala,Gujrat,Trucks,HDV,992
2018,Punjab,Gujranwala,Gujrat,Pickups/Delivery Vans,LDV,5573
2018,Punjab,Gujranwala,Gujrat,Tractors,NRV,12958
2018,Punjab,Gujranwala,Hafizabad,Motor Cycles/Scooters,2W,85400
2018,Punjab,Gujranwala,Hafizabad,Auto Rickshaws,3W,232
2018,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,4W1,2474
2018,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,4W2,436
2018,Punjab,Gujranwala,Hafizabad,Taxis,4WT,346
2018,Punjab,Gujranwala,Hafizabad,Mini Buses/Buses/Flying/Luxury Coaches,BUS,506
2018,Punjab,Gujranwala,Hafizabad,Trucks,HDV,165
2018,Punjab,Gujranwala,Hafizabad,Pickups/Delivery Vans,LDV,721
2018,Punjab,Gujranwala,Hafizabad,Tractors,NRV,4504
2018,Punjab,Faisalabad,Jhang,Motor Cycles/Scooters,2W,190364
2018,Punjab,Faisalabad,Jhang,Auto Rickshaws,3W,16337
2018,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,4W1,4489
2018,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,4W2,792
2018,Punjab,Faisalabad,Jhang,Taxis,4WT,755
2018,Punjab,Faisalabad,Jhang,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1528
2018,Punjab,Faisalabad,Jhang,Trucks,HDV,1420
2018,Punjab,Faisalabad,Jhang,Pickups/Delivery Vans,LDV,1846
2018,Punjab,Faisalabad,Jhang,Tractors,NRV,16253
2018,Punjab,Rawalpindi,Jhelum,Motor Cycles/Scooters,2W,197026
2018,Punjab,Rawalpindi,Jhelum,Auto Rickshaws,3W,16093
2018,Punjab,Rawalpindi,Jhelum,Motor Cars/Jeeps/Station Wagons,4W1,10044
2018,Punjab,Rawalpindi,Jhelum,Motor Cars/Jeeps/Station Wagons,4W2,1773
2018,Punjab,Rawalpindi,Jhelum,Taxis,4WT,272
2018,Punjab,Rawalpindi,Jhelum,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1515
2018,Punjab,Rawalpindi,Jhelum,Trucks,HDV,438
2018,Punjab,Rawalpindi,Jhelum,Pickups/Delivery Vans,LDV,3530
2018,Punjab,Rawalpindi,Jhelum,Tractors,NRV,5492
2018,Punjab,Lahore,Kasur,Motor Cycles/Scooters,2W,20127
2018,Punjab,Lahore,Kasur,Auto Rickshaws,3W,374
2018,Punjab,Lahore,Kasur,Motor Cars/Jeeps/Station Wagons,4W1,2065
2018,Punjab,Lahore,Kasur,Motor Cars/Jeeps/Station Wagons,4W2,364
2018,Punjab,Lahore,Kasur,Taxis,4WT,505
2018,Punjab,Lahore,Kasur,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1080
2018,Punjab,Lahore,Kasur,Trucks,HDV,1452
2018,Punjab,Lahore,Kasur,Pickups/Delivery Vans,LDV,2292
2018,Punjab,Lahore,Kasur,Tractors,NRV,22292
2018,Punjab,Multan,Khanewal,Motor Cycles/Scooters,2W,220882
2018,Punjab,Multan,Khanewal,Auto Rickshaws,3W,613
2018,Punjab,Multan,Khanewal,Motor Cars/Jeeps/Station Wagons,4W1,6763
2018,Punjab,Multan,Khanewal,Motor Cars/Jeeps/Station Wagons,4W2,1193
2018,Punjab,Multan,Khanewal,Taxis,4WT,1168
2018,Punjab,Multan,Khanewal,Mini Buses/Buses/Flying/Luxury Coaches,BUS,958
2018,Punjab,Multan,Khanewal,Trucks,HDV,709
2018,Punjab,Multan,Khanewal,Pickups/Delivery Vans,LDV,2114
2018,Punjab,Multan,Khanewal,Tractors,NRV,16446
2018,Punjab,Sargodha,Khushab,Motor Cycles/Scooters,2W,106670
2018,Punjab,Sargodha,Khushab,Auto Rickshaws,3W,12577
2018,Punjab,Sargodha,Khushab,Motor Cars/Jeeps/Station Wagons,4W1,4567
2018,Punjab,Sargodha,Khushab,Motor Cars/Jeeps/Station Wagons,4W2,806
2018,Punjab,Sargodha,Khushab,Taxis,4WT,368
2018,Punjab,Sargodha,Khushab,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1240
2018,Punjab,Sargodha,Khushab,Trucks,HDV,1704
2018,Punjab,Sargodha,Khushab,Pickups/Delivery Vans,LDV,1864
2018,Punjab,Sargodha,Khushab,Tractors,NRV,9565
2018,Punjab,Lahore,Lahore,Motor Cycles/Scooters,2W,3909108
2018,Punjab,Lahore,Lahore,Auto Rickshaws,3W,185622
2018,Punjab,Lahore,Lahore,Motor Cars/Jeeps/Station Wagons,4W1,877365
2018,Punjab,Lahore,Lahore,Motor Cars/Jeeps/Station Wagons,4W2,154829
2018,Punjab,Lahore,Lahore,Taxis,4WT,16397
2018,Punjab,Lahore,Lahore,Mini Buses/Buses/Flying/Luxury Coaches,BUS,52447
2018,Punjab,Lahore,Lahore,Trucks,HDV,30312
2018,Punjab,Lahore,Lahore,Pickups/Delivery Vans,LDV,89966
2018,Punjab,Lahore,Lahore,Tractors,NRV,55054
2018,Punjab,D.G.Khan,Layyah,Motor Cycles/Scooters,2W,160268
2018,Punjab,D.G.Khan,Layyah,Auto Rickshaws,3W,8114
2018,Punjab,D.G.Khan,Layyah,Motor Cars/Jeeps/Station Wagons,4W1,4178
2018,Punjab,D.G.Khan,Layyah,Motor Cars/Jeeps/Station Wagons,4W2,737
2018,Punjab,D.G.Khan,Layyah,Taxis,4WT,921
2018,Punjab,D.G.Khan,Layyah,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1086
2018,Punjab,D.G.Khan,Layyah,Trucks,HDV,464
2018,Punjab,D.G.Khan,Layyah,Pickups/Delivery Vans,LDV,2094
2018,Punjab,D.G.Khan,Layyah,Tractors,NRV,12035
2018,Punjab,Multan,Lodhran,Motor Cycles/Scooters,2W,59254
2018,Punjab,Multan,Lodhran,Auto Rickshaws,3W,443
2018,Punjab,Multan,Lodhran,Motor Cars/Jeeps/Station Wagons,4W1,3532
2018,Punjab,Multan,Lodhran,Motor Cars/Jeeps/Station Wagons,4W2,623
2018,Punjab,Multan,Lodhran,Taxis,4WT,537
2018,Punjab,Multan,Lodhran,Mini Buses/Buses/Flying/Luxury Coaches,BUS,313
2018,Punjab,Multan,Lodhran,Trucks,HDV,307
2018,Punjab,Multan,Lodhran,Pickups/Delivery Vans,LDV,730
2018,Punjab,Multan,Lodhran,Tractors,NRV,9455
2018,Punjab,Gujranwala,M.B.Din,Motor Cycles/Scooters,2W,139259
2018,Punjab,Gujranwala,M.B.Din,Auto Rickshaws,3W,2936
2018,Punjab,Gujranwala,M.B.Din,Motor Cars/Jeeps/Station Wagons,4W1,6652
2018,Punjab,Gujranwala,M.B.Din,Motor Cars/Jeeps/Station Wagons,4W2,1174
2018,Punjab,Gujranwala,M.B.Din,Taxis,4WT,350
2018,Punjab,Gujranwala,M.B.Din,Mini Buses/Buses/Flying/Luxury Coaches,BUS,935
2018,Punjab,Gujranwala,M.B.Din,Trucks,HDV,311
2018,Punjab,Gujranwala,M.B.Din,Pickups/Delivery Vans,LDV,1941
2018,Punjab,Gujranwala,M.B.Din,Tractors,NRV,6280
2018,Punjab,Sargodha,Mianwali,Motor Cycles/Scooters,2W,162112
2018,Punjab,Sargodha,Mianwali,Auto Rickshaws,3W,8012
2018,Punjab,Sargodha,Mianwali,Motor Cars/Jeeps/Station Wagons,4W1,4611
2018,Punjab,Sargodha,Mianwali,Motor Cars/Jeeps/Station Wagons,4W2,814
2018,Punjab,Sargodha,Mianwali,Taxis,4WT,542
2018,Punjab,Sargodha,Mianwali,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1644
2018,Punjab,Sargodha,Mianwali,Trucks,HDV,864
2018,Punjab,Sargodha,Mianwali,Pickups/Delivery Vans,LDV,4366
2018,Punjab,Sargodha,Mianwali,Tractors,NRV,9082
2018,Punjab,Multan,Multan,Motor Cycles/Scooters,2W,1104695
2018,Punjab,Multan,Multan,Auto Rickshaws,3W,18460
2018,Punjab,Multan,Multan,Motor Cars/Jeeps/Station Wagons,4W1,83558
2018,Punjab,Multan,Multan,Motor Cars/Jeeps/Station Wagons,4W2,14745
2018,Punjab,Multan,Multan,Taxis,4WT,4529
2018,Punjab,Multan,Multan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,4884
2018,Punjab,Multan,Multan,Trucks,HDV,5267
2018,Punjab,Multan,Multan,Pickups/Delivery Vans,LDV,13590
2018,Punjab,Multan,Multan,Tractors,NRV,28603
2018,Punjab,D.G.Khan,Muzaffargarh,Motor Cycles/Scooters,2W,128905
2018,Punjab,D.G.Khan,Muzaffargarh,Auto Rickshaws,3W,666
2018,Punjab,D.G.Khan,Muzaffargarh,Motor Cars/Jeeps/Station Wagons,4W1,3688
2018,Punjab,D.G.Khan,Muzaffargarh,Motor Cars/Jeeps/Station Wagons,4W2,651
2018,Punjab,D.G.Khan,Muzaffargarh,Taxis,4WT,964
2018,Punjab,D.G.Khan,Muzaffargarh,Mini Buses/Buses/Flying/Luxury Coaches,BUS,511
2018,Punjab,D.G.Khan,Muzaffargarh,Trucks,HDV,1642
2018,Punjab,D.G.Khan,Muzaffargarh,Pickups/Delivery Vans,LDV,1615
2018,Punjab,D.G.Khan,Muzaffargarh,Tractors,NRV,14057
2018,Punjab,Lahore,Nankana Sahib,Motor Cycles/Scooters,2W,29758
2018,Punjab,Lahore,Nankana Sahib,Auto Rickshaws,3W,131
2018,Punjab,Lahore,Nankana Sahib,Motor Cars/Jeeps/Station Wagons,4W1,2968
2018,Punjab,Lahore,Nankana Sahib,Motor Cars/Jeeps/Station Wagons,4W2,524
2018,Punjab,Lahore,Nankana Sahib,Taxis,4WT,437
2018,Punjab,Lahore,Nankana Sahib,Mini Buses/Buses/Flying/Luxury Coaches,BUS,464
2018,Punjab,Lahore,Nankana Sahib,Trucks,HDV,419
2018,Punjab,Lahore,Nankana Sahib,Pickups/Delivery Vans,LDV,752
2018,Punjab,Lahore,Nankana Sahib,Tractors,NRV,1989
2018,Punjab,Gujranwala,Narowal,Motor Cycles/Scooters,2W,43786
2018,Punjab,Gujranwala,Narowal,Auto Rickshaws,3W,2061
2018,Punjab,Gujranwala,Narowal,Motor Cars/Jeeps/Station Wagons,4W1,1442
2018,Punjab,Gujranwala,Narowal,Motor Cars/Jeeps/Station Wagons,4W2,254
2018,Punjab,Gujranwala,Narowal,Taxis,4WT,341
2018,Punjab,Gujranwala,Narowal,Mini Buses/Buses/Flying/Luxury Coaches,BUS,552
2018,Punjab,Gujranwala,Narowal,Trucks,HDV,286
2018,Punjab,Gujranwala,Narowal,Pickups/Delivery Vans,LDV,974
2018,Punjab,Gujranwala,Narowal,Tractors,NRV,9622
2018,Punjab,Sahiwal,Okara,Motor Cycles/Scooters,2W,286860
2018,Punjab,Sahiwal,Okara,Auto Rickshaws,3W,3578
2018,Punjab,Sahiwal,Okara,Motor Cars/Jeeps/Station Wagons,4W1,6601
2018,Punjab,Sahiwal,Okara,Motor Cars/Jeeps/Station Wagons,4W2,1165
2018,Punjab,Sahiwal,Okara,Taxis,4WT,886
2018,Punjab,Sahiwal,Okara,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1215
2018,Punjab,Sahiwal,Okara,Trucks,HDV,1673
2018,Punjab,Sahiwal,Okara,Pickups/Delivery Vans,LDV,2862
2018,Punjab,Sahiwal,Okara,Tractors,NRV,17609
2018,Punjab,Sahiwal,Pakpattan,Motor Cycles/Scooters,2W,99234
2018,Punjab,Sahiwal,Pakpattan,Auto Rickshaws,3W,334
2018,Punjab,Sahiwal,Pakpattan,Motor Cars/Jeeps/Station Wagons,4W1,3487
2018,Punjab,Sahiwal,Pakpattan,Motor Cars/Jeeps/Station Wagons,4W2,615
2018,Punjab,Sahiwal,Pakpattan,Taxis,4WT,478
2018,Punjab,Sahiwal,Pakpattan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,627
2018,Punjab,Sahiwal,Pakpattan,Trucks,HDV,459
2018,Punjab,Sahiwal,Pakpattan,Pickups/Delivery Vans,LDV,1180
2018,Punjab,Sahiwal,Pakpattan,Tractors,NRV,10255
2018,Punjab,Bahawalpur,R.Y.Khan,Motor Cycles/Scooters,2W,682585
2018,Punjab,Bahawalpur,R.Y.Khan,Auto Rickshaws,3W,470
2018,Punjab,Bahawalpur,R.Y.Khan,Motor Cars/Jeeps/Station Wagons,4W1,12233
2018,Punjab,Bahawalpur,R.Y.Khan,Motor Cars/Jeeps/Station Wagons,4W2,2159
2018,Punjab,Bahawalpur,R.Y.Khan,Taxis,4WT,1692
2018,Punjab,Bahawalpur,R.Y.Khan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1589
2018,Punjab,Bahawalpur,R.Y.Khan,Trucks,HDV,1006
2018,Punjab,Bahawalpur,R.Y.Khan,Pickups/Delivery Vans,LDV,4134
2018,Punjab,Bahawalpur,R.Y.Khan,Tractors,NRV,32120
2018,Punjab,D.G.Khan,Rajanpur,Motor Cycles/Scooters,2W,25522
2018,Punjab,D.G.Khan,Rajanpur,Auto Rickshaws,3W,4
2018,Punjab,D.G.Khan,Rajanpur,Motor Cars/Jeeps/Station Wagons,4W1,753
2018,Punjab,D.G.Khan,Rajanpur,Motor Cars/Jeeps/Station Wagons,4W2,133
2018,Punjab,D.G.Khan,Rajanpur,Taxis,4WT,334
2018,Punjab,D.G.Khan,Rajanpur,Mini Buses/Buses/Flying/Luxury Coaches,BUS,159
2018,Punjab,D.G.Khan,Rajanpur,Trucks,HDV,60
2018,Punjab,D.G.Khan,Rajanpur,Pickups/Delivery Vans,LDV,486
2018,Punjab,D.G.Khan,Rajanpur,Tractors,NRV,3264
2018,Punjab,Rawalpindi,Rawalpindi,Motor Cycles/Scooters,2W,762394
2018,Punjab,Rawalpindi,Rawalpindi,Auto Rickshaws,3W,29490
2018,Punjab,Rawalpindi,Rawalpindi,Motor Cars/Jeeps/Station Wagons,4W1,123003
2018,Punjab,Rawalpindi,Rawalpindi,Motor Cars/Jeeps/Station Wagons,4W2,21706
2018,Punjab,Rawalpindi,Rawalpindi,Taxis,4WT,15082
2018,Punjab,Rawalpindi,Rawalpindi,Mini Buses/Buses/Flying/Luxury Coaches,BUS,15435
2018,Punjab,Rawalpindi,Rawalpindi,Trucks,HDV,7056
2018,Punjab,Rawalpindi,Rawalpindi,Pickups/Delivery Vans,LDV,52363
2018,Punjab,Rawalpindi,Rawalpindi,Tractors,NRV,4038
2018,Punjab,Sahiwal,Sahiwal,Motor Cycles/Scooters,2W,370700
2018,Punjab,Sahiwal,Sahiwal,Auto Rickshaws,3W,2956
2018,Punjab,Sahiwal,Sahiwal,Motor Cars/Jeeps/Station Wagons,4W1,16166
2018,Punjab,Sahiwal,Sahiwal,Motor Cars/Jeeps/Station Wagons,4W2,2853
2018,Punjab,Sahiwal,Sahiwal,Taxis,4WT,1588
2018,Punjab,Sahiwal,Sahiwal,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1983
2018,Punjab,Sahiwal,Sahiwal,Trucks,HDV,2266
2018,Punjab,Sahiwal,Sahiwal,Pickups/Delivery Vans,LDV,3892
2018,Punjab,Sahiwal,Sahiwal,Tractors,NRV,39364
2018,Punjab,Sargodha,Sargodha,Motor Cycles/Scooters,2W,438517
2018,Punjab,Sargodha,Sargodha,Auto Rickshaws,3W,40434
2018,Punjab,Sargodha,Sargodha,Motor Cars/Jeeps/Station Wagons,4W1,22482
2018,Punjab,Sargodha,Sargodha,Motor Cars/Jeeps/Station Wagons,4W2,3968
2018,Punjab,Sargodha,Sargodha,Taxis,4WT,1482
2018,Punjab,Sargodha,Sargodha,Mini Buses/Buses/Flying/Luxury Coaches,BUS,3123
2018,Punjab,Sargodha,Sargodha,Trucks,HDV,5662
2018,Punjab,Sargodha,Sargodha,Pickups/Delivery Vans,LDV,5971
2018,Punjab,Sargodha,Sargodha,Tractors,NRV,23278
2018,Punjab,Lahore,Sheikhupura,Motor Cycles/Scooters,2W,29751
2018,Punjab,Lahore,Sheikhupura,Auto Rickshaws,3W,4046
2018,Punjab,Lahore,Sheikhupura,Motor Cars/Jeeps/Station Wagons,4W1,6162
2018,Punjab,Lahore,Sheikhupura,Motor Cars/Jeeps/Station Wagons,4W2,1088
2018,Punjab,Lahore,Sheikhupura,Taxis,4WT,625
2018,Punjab,Lahore,Sheikhupura,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1975
2018,Punjab,Lahore,Sheikhupura,Trucks,HDV,1688
2018,Punjab,Lahore,Sheikhupura,Pickups/Delivery Vans,LDV,2044
2018,Punjab,Lahore,Sheikhupura,Tractors,NRV,16641
2018,Punjab,Gujranwala,Sialkot,Motor Cycles/Scooters,2W,569270
2018,Punjab,Gujranwala,Sialkot,Auto Rickshaws,3W,26678
2018,Punjab,Gujranwala,Sialkot,Motor Cars/Jeeps/Station Wagons,4W1,26837
2018,Punjab,Gujranwala,Sialkot,Motor Cars/Jeeps/Station Wagons,4W2,4736
2018,Punjab,Gujranwala,Sialkot,Taxis,4WT,820
2018,Punjab,Gujranwala,Sialkot,Mini Buses/Buses/Flying/Luxury Coaches,BUS,3674
2018,Punjab,Gujranwala,Sialkot,Trucks,HDV,638
2018,Punjab,Gujranwala,Sialkot,Pickups/Delivery Vans,LDV,7356
2018,Punjab,Gujranwala,Sialkot,Tractors,NRV,16353
2018,Punjab,Faisalabad,T.T.Singh,Motor Cycles/Scooters,2W,187134
2018,Punjab,Faisalabad,T.T.Singh,Auto Rickshaws,3W,519
2018,Punjab,Faisalabad,T.T.Singh,Motor Cars/Jeeps/Station Wagons,4W1,6635
2018,Punjab,Faisalabad,T.T.Singh,Motor Cars/Jeeps/Station Wagons,4W2,1171
2018,Punjab,Faisalabad,T.T.Singh,Taxis,4WT,735
2018,Punjab,Faisalabad,T.T.Singh,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1161
2018,Punjab,Faisalabad,T.T.Singh,Trucks,HDV,762
2018,Punjab,Faisalabad,T.T.Singh,Pickups/Delivery Vans,LDV,1986
2018,Punjab,Faisalabad,T.T.Singh,Tractors,NRV,12957
2018,Punjab,Multan,Vehari,Motor Cycles/Scooters,2W,322986
2018,Punjab,Multan,Vehari,Auto Rickshaws,3W,428
2018,Punjab,Multan,Vehari,Motor Cars/Jeeps/Station Wagons,4W1,9100
2018,Punjab,Multan,Vehari,Motor Cars/Jeeps/Station Wagons,4W2,1606
2018,Punjab,Multan,Vehari,Taxis,4WT,1193
2018,Punjab,Multan,Vehari,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1388
2018,Punjab,Multan,Vehari,Trucks,HDV,966
2018,Punjab,Multan,Vehari,Pickups/Delivery Vans,LDV,2594
2018,Punjab,Multan,Vehari,Tractors,NRV,25064
2019,Punjab,Rawalpindi,Attock,Motor Cycles/Scooters,2W,122700
2019,Punjab,Rawalpindi,Attock,Auto Rickshaws,3W,22153
2019,Punjab,Rawalpindi,Attock,Motor Cars/Jeeps/Station Wagons,4W1,19068
2019,Punjab,Rawalpindi,Attock,Motor Cars/Jeeps/Station Wagons,4W2,3365
2019,Punjab,Rawalpindi,Attock,Taxis,4WT,1002
2019,Punjab,Rawalpindi,Attock,Mini Buses/Buses/Flying/Luxury Coaches,BUS,2919
2019,Punjab,Rawalpindi,Attock,Trucks,HDV,1142
2019,Punjab,Rawalpindi,Attock,Pickups/Delivery Vans,LDV,7305
2019,Punjab,Rawalpindi,Attock,Tractors,NRV,10745
2019,Punjab,Bahawalpur,Bahawalnagar,Motor Cycles/Scooters,2W,322840
2019,Punjab,Bahawalpur,Bahawalnagar,Auto Rickshaws,3W,625
2019,Punjab,Bahawalpur,Bahawalnagar,Motor Cars/Jeeps/Station Wagons,4W1,6328
2019,Punjab,Bahawalpur,Bahawalnagar,Motor Cars/Jeeps/Station Wagons,4W2,1117
2019,Punjab,Bahawalpur,Bahawalnagar,Taxis,4WT,1259
2019,Punjab,Bahawalpur,Bahawalnagar,Mini Buses/Buses/Flying/Luxury Coaches,BUS,980
2019,Punjab,Bahawalpur,Bahawalnagar,Trucks,HDV,800
2019,Punjab,Bahawalpur,Bahawalnagar,Pickups/Delivery Vans,LDV,3666
2019,Punjab,Bahawalpur,Bahawalnagar,Tractors,NRV,20171
2019,Punjab,Bahawalpur,Bahawalpur,Motor Cycles/Scooters,2W,519224
2019,Punjab,Bahawalpur,Bahawalpur,Auto Rickshaws,3W,8516
2019,Punjab,Bahawalpur,Bahawalpur,Motor Cars/Jeeps/Station Wagons,4W1,24112
2019,Punjab,Bahawalpur,Bahawalpur,Motor Cars/Jeeps/Station Wagons,4W2,4255
2019,Punjab,Bahawalpur,Bahawalpur,Taxis,4WT,2494
2019,Punjab,Bahawalpur,Bahawalpur,Mini Buses/Buses/Flying/Luxury Coaches,BUS,2504
2019,Punjab,Bahawalpur,Bahawalpur,Trucks,HDV,1568
2019,Punjab,Bahawalpur,Bahawalpur,Pickups/Delivery Vans,LDV,5048
2019,Punjab,Bahawalpur,Bahawalpur,Tractors,NRV,13354
2019,Punjab,Sargodha,Bhakkar,Motor Cycles/Scooters,2W,136649
2019,Punjab,Sargodha,Bhakkar,Auto Rickshaws,3W,25915
2019,Punjab,Sargodha,Bhakkar,Motor Cars/Jeeps/Station Wagons,4W1,3329
2019,Punjab,Sargodha,Bhakkar,Motor Cars/Jeeps/Station Wagons,4W2,588
2019,Punjab,Sargodha,Bhakkar,Taxis,4WT,455
2019,Punjab,Sargodha,Bhakkar,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1104
2019,Punjab,Sargodha,Bhakkar,Trucks,HDV,221
2019,Punjab,Sargodha,Bhakkar,Pickups/Delivery Vans,LDV,2228
2019,Punjab,Sargodha,Bhakkar,Tractors,NRV,9020
2019,Punjab,Rawalpindi,Chakwal,Motor Cycles/Scooters,2W,138303
2019,Punjab,Rawalpindi,Chakwal,Auto Rickshaws,3W,16328
2019,Punjab,Rawalpindi,Chakwal,Motor Cars/Jeeps/Station Wagons,4W1,5866
2019,Punjab,Rawalpindi,Chakwal,Motor Cars/Jeeps/Station Wagons,4W2,1035
2019,Punjab,Rawalpindi,Chakwal,Taxis,4WT,558
2019,Punjab,Rawalpindi,Chakwal,Mini Buses/Buses/Flying/Luxury Coaches,BUS,2157
2019,Punjab,Rawalpindi,Chakwal,Trucks,HDV,761
2019,Punjab,Rawalpindi,Chakwal,Pickups/Delivery Vans,LDV,4341
2019,Punjab,Rawalpindi,Chakwal,Tractors,NRV,6554
2019,Punjab,Faisalabad,Chiniot,Motor Cycles/Scooters,2W,74570
2019,Punjab,Faisalabad,Chiniot,Auto Rickshaws,3W,11865
2019,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,4W1,2448
2019,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,4W2,432
2019,Punjab,Faisalabad,Chiniot,Taxis,4WT,214
2019,Punjab,Faisalabad,Chiniot,Mini Buses/Buses/Flying/Luxury Coaches,BUS,305
2019,Punjab,Faisalabad,Chiniot,Trucks,HDV,1178
2019,Punjab,Faisalabad,Chiniot,Pickups/Delivery Vans,LDV,1712
2019,Punjab,Faisalabad,Chiniot,Tractors,NRV,2088
2019,Punjab,D.G.Khan,D.G.Khan,Motor Cycles/Scooters,2W,523486
2019,Punjab,D.G.Khan,D.G.Khan,Auto Rickshaws,3W,647
2019,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,4W1,8362
2019,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,4W2,1476
2019,Punjab,D.G.Khan,D.G.Khan,Taxis,4WT,1554
2019,Punjab,D.G.Khan,D.G.Khan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1969
2019,Punjab,D.G.Khan,D.G.Khan,Trucks,HDV,1093
2019,Punjab,D.G.Khan,D.G.Khan,Pickups/Delivery Vans,LDV,3102
2019,Punjab,D.G.Khan,D.G.Khan,Tractors,NRV,23248
2019,Punjab,Faisalabad,Faisalabad,Motor Cycles/Scooters,2W,1299426
2019,Punjab,Faisalabad,Faisalabad,Auto Rickshaws,3W,24184
2019,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,4W1,73550
2019,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,4W2,12980
2019,Punjab,Faisalabad,Faisalabad,Taxis,4WT,3286
2019,Punjab,Faisalabad,Faisalabad,Mini Buses/Buses/Flying/Luxury Coaches,BUS,7642
2019,Punjab,Faisalabad,Faisalabad,Trucks,HDV,8856
2019,Punjab,Faisalabad,Faisalabad,Pickups/Delivery Vans,LDV,16021
2019,Punjab,Faisalabad,Faisalabad,Tractors,NRV,14068
2019,Punjab,Gujranwala,Gujranwala,Motor Cycles/Scooters,2W,761796
2019,Punjab,Gujranwala,Gujranwala,Auto Rickshaws,3W,18897
2019,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,4W1,28006
2019,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,4W2,4942
2019,Punjab,Gujranwala,Gujranwala,Taxis,4WT,2338
2019,Punjab,Gujranwala,Gujranwala,Mini Buses/Buses/Flying/Luxury Coaches,BUS,3642
2019,Punjab,Gujranwala,Gujranwala,Trucks,HDV,1899
2019,Punjab,Gujranwala,Gujranwala,Pickups/Delivery Vans,LDV,9075
2019,Punjab,Gujranwala,Gujranwala,Tractors,NRV,19042
2019,Punjab,Gujranwala,Gujrat,Motor Cycles/Scooters,2W,396311
2019,Punjab,Gujranwala,Gujrat,Auto Rickshaws,3W,12690
2019,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,4W1,16784
2019,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,4W2,2962
2019,Punjab,Gujranwala,Gujrat,Taxis,4WT,745
2019,Punjab,Gujranwala,Gujrat,Mini Buses/Buses/Flying/Luxury Coaches,BUS,3404
